conglome,vivienda,hogar,result,nbi1,nbi2,nbi3,nbi4,nbi5
15982,66,11,1,0,0,0,0,0
15982,95,11,1,0,0,0,0,0
15982,122,11,1,0,0,0,0,0
15982,136,11,1,0,0,0,0,0
15983,12,11,1,1,0,0,0,0
15983,34,11,1,0,0,0,0,0
15983,75,11,1,0,1,0,0,0
15983,96,11,1,0,0,0,0,0
15983,118,11,1,0,0,0,0,0
15983,137,11,1,0,0,0,0,0
15984,10,11,1,0,0,0,0,0
15984,75,11,1,0,0,0,0,0
15984,96,11,1,0,0,0,0,0
15984,116,11,1,0,0,0,0,0
15984,135,11,1,0,0,0,0,0
15984,158,11,1,0,0,0,0,0
15985,47,11,1,0,1,0,0,0
15985,119,11,1,0,0,0,0,0
15985,143,11,1,0,0,0,0,0
15985,167,11,1,0,0,0,0,0
15985,191,11,1,0,0,0,0,0
15985,214,11,1,0,0,0,0,0
15986,10,11,1,0,0,0,0,0
15986,23,11,1,0,0,0,0,0
15986,33,11,1,0,1,0,0,0
15986,59,11,1,0,0,1,0,0
15986,72,11,1,0,0,0,0,0
15986,84,11,1,0,0,0,0,0
15987,4,11,1,0,0,0,0,0
15987,23,11,1,0,1,0,0,0
15987,60,11,1,0,0,0,0,0
15987,79,11,1,0,0,0,0,0
15987,98,11,1,0,0,0,0,0
15987,117,11,1,0,0,0,0,0
15988,1,11,1,0,0,0,0,0
15988,12,11,1,0,0,0,0,0
15988,22,11,1,0,0,0,1,0
15988,53,11,1,0,0,0,0,0
15988,64,11,1,0,0,0,1,0
15988,73,11,1,0,0,0,0,0
15989,11,11,1,0,0,0,0,0
15989,29,11,1,0,0,0,0,0
15989,65,11,1,0,0,0,0,0
15989,82,11,1,0,0,0,0,0
15989,100,11,1,0,0,0,0,0
15989,117,11,1,0,0,0,0,0
15990,2,11,1,0,0,0,0,0
15990,25,11,1,0,0,0,0,0
15990,37,11,1,0,0,0,0,0
15990,48,11,1,0,0,0,0,0
15990,71,11,1,0,1,0,0,0
15990,83,11,1,0,0,0,0,0
15991,2,11,1,0,0,0,0,0
15991,16,11,1,0,0,0,0,0
15991,44,11,1,0,0,0,0,0
15991,58,11,1,0,0,0,0,0
15991,73,11,1,0,0,0,0,0
15991,87,11,1,0,0,0,0,0
15992,3,11,1,0,0,0,0,0
15992,18,11,1,0,0,0,0,0
15992,35,11,1,0,0,0,0,0
15992,52,11,1,0,0,0,0,0
15992,85,11,1,0,0,0,0,0
15992,119,11,1,0,0,0,0,0
15993,3,11,1,0,0,0,0,0
15993,20,11,1,0,0,0,0,0
15993,37,11,1,0,0,0,0,1
15993,70,11,1,0,0,0,0,0
15993,87,11,1,0,0,0,0,0
15993,104,11,1,0,1,0,0,0
15994,8,11,1,0,0,0,0,0
15994,20,11,1,0,0,0,0,0
15994,34,11,1,0,0,0,0,0
15994,45,11,1,0,0,0,0,0
15994,58,11,1,0,0,0,0,0
15994,82,11,1,0,0,0,0,0
15995,3,11,1,0,1,0,0,0
15995,18,11,1,0,0,0,0,0
15995,77,11,1,0,0,0,0,0
15995,107,11,1,0,0,0,0,0
16002,22,11,1,0,0,0,0,0
16002,37,11,1,0,0,0,0,0
16002,52,11,1,0,0,0,0,0
16002,67,11,1,0,0,0,0,0
16002,82,11,1,0,0,0,0,0
16003,13,11,1,0,0,0,0,0
16003,20,11,1,0,0,0,0,0
16003,41,11,1,0,0,0,0,0
16003,81,11,1,0,0,0,0,0
16004,3,11,1,0,0,0,0,0
16004,25,11,1,0,0,0,0,0
16004,38,11,1,0,0,0,0,0
16004,53,11,1,0,0,0,0,0
16004,88,11,1,0,0,0,0,0
16004,101,11,1,0,0,0,0,0
16005,13,11,1,0,0,0,0,0
16005,27,11,1,0,0,0,0,0
16005,41,11,1,0,0,0,0,0
16005,84,11,1,0,0,0,0,0
16005,98,11,1,0,0,0,0,0
16005,126,11,1,0,0,0,0,0
16007,5,11,1,0,0,0,0,0
16007,30,11,1,0,0,0,0,0
16007,42,11,1,0,0,0,0,0
16007,66,11,1,0,0,0,0,0
16007,79,11,1,0,0,0,0,0
16008,20,11,1,0,0,0,0,0
16008,33,11,1,0,0,0,0,0
16008,45,11,1,0,0,0,0,0
16008,70,11,1,0,1,0,0,0
16008,95,11,1,0,0,0,0,0
16008,108,11,1,0,0,0,0,0
16009,6,11,1,0,1,0,0,0
16009,17,11,1,0,1,0,0,0
16009,27,11,1,0,0,0,0,0
16009,37,11,1,0,0,0,0,0
16009,47,11,1,0,0,0,0,0
16009,58,11,1,0,0,0,0,0
16010,14,11,1,0,0,0,0,0
16010,42,11,1,0,0,0,0,0
16010,57,11,1,0,0,0,0,0
16010,71,11,1,0,1,0,0,0
16010,86,11,1,0,0,0,0,0
16010,100,11,1,0,0,0,0,0
16011,11,11,1,0,1,0,0,0
16011,30,11,1,0,0,0,0,0
16011,47,11,1,0,0,0,0,0
16011,64,11,1,0,0,0,0,0
16011,82,11,1,0,0,0,0,0
16011,117,11,1,0,0,0,0,0
16012,9,11,1,0,0,0,0,0
16012,50,11,1,0,0,0,0,0
16012,92,11,1,0,1,0,0,0
16012,110,11,1,0,1,0,0,0
16012,134,11,1,0,0,0,0,0
16012,173,11,1,0,0,0,0,0
16013,2,11,1,0,0,0,0,0
16013,37,11,1,0,0,0,0,0
16013,53,11,1,0,0,0,0,0
16013,88,11,1,0,0,1,0,0
16013,106,11,1,0,0,1,0,0
16013,140,11,1,0,0,0,0,0
16014,10,11,1,0,0,0,0,0
16014,31,11,1,0,0,0,0,0
16014,68,11,1,0,0,0,0,0
16014,86,11,1,0,0,0,0,0
16014,123,11,1,0,0,0,0,0
16014,142,11,1,0,0,0,0,0
16015,5,11,1,0,0,0,0,0
16015,32,11,1,0,0,0,0,0
16015,46,11,1,1,0,0,0,0
16015,61,11,1,1,0,0,0,0
16015,75,11,1,0,0,0,0,0
16015,89,11,1,0,0,0,0,0
16016,25,11,1,0,0,0,0,0
16016,42,11,1,0,0,0,0,0
16016,95,11,1,0,0,0,0,0
16016,112,11,1,0,0,0,0,0
16016,128,11,1,0,0,0,0,0
16016,145,11,1,0,0,0,0,0
16017,16,11,1,0,1,0,0,0
16017,34,11,1,0,0,0,0,0
16017,48,11,1,0,0,0,0,0
16017,65,11,1,0,0,0,0,0
16017,80,11,1,0,0,0,0,0
16017,111,11,1,0,0,0,0,0
16018,12,11,1,0,0,0,0,0
16018,34,11,1,0,0,0,0,0
16018,55,11,1,0,0,0,0,0
16018,97,11,1,0,0,0,0,0
16018,118,11,1,0,0,0,0,0
16018,174,11,1,0,0,0,0,0
16019,17,11,1,0,0,0,0,0
16019,37,11,1,0,0,0,0,0
16019,75,11,1,0,0,0,0,0
16019,93,11,1,0,0,0,1,0
16019,112,11,1,0,0,0,0,0
16019,129,11,1,0,0,0,0,0
16020,12,11,1,0,1,0,0,0
16020,29,11,1,0,1,0,0,0
16020,46,11,1,0,0,0,0,0
16020,79,11,1,0,0,0,0,0
16020,113,11,1,0,0,0,0,0
16020,129,11,1,0,0,0,0,0
16021,24,11,1,0,0,0,0,0
16021,36,11,1,0,0,0,0,0
16021,49,11,1,0,0,0,0,0
16021,61,11,1,0,0,0,0,0
16021,86,11,1,0,0,0,0,0
16021,98,12,1,0,0,0,0,0
16021,98,22,1,0,0,0,0,0
16022,21,11,1,0,0,0,0,0
16022,38,11,1,0,0,0,0,0
16022,87,11,1,0,0,0,0,0
16022,104,11,1,0,0,0,0,0
16022,118,11,1,0,0,0,0,0
16022,138,11,1,0,0,0,0,0
16023,28,11,1,0,0,0,0,0
16023,72,11,1,0,0,0,0,0
16023,94,11,1,0,0,0,0,0
16023,117,11,1,0,0,0,0,0
16023,139,11,1,0,0,0,0,0
16023,161,11,1,0,0,0,0,0
16028,1,11,1,0,0,0,0,0
16028,8,11,1,0,1,0,0,0
16028,24,11,1,0,0,0,0,0
16028,49,11,1,0,0,0,0,0
16029,13,11,1,0,0,0,0,0
16029,30,11,1,0,0,0,0,0
16029,47,11,1,0,0,0,0,0
16029,65,11,1,0,0,0,0,0
16029,118,11,1,0,0,0,0,0
16029,136,11,1,0,0,0,0,0
16030,2,11,1,0,0,1,0,0
16030,20,11,1,0,0,0,0,0
16030,58,11,1,0,0,0,0,0
16030,109,11,1,0,0,0,0,0
16031,11,11,1,0,0,0,0,0
16031,24,11,1,0,0,0,0,0
16031,37,11,1,0,0,0,0,0
16031,63,11,1,0,0,0,0,0
16031,88,11,1,0,0,0,0,0
16032,15,11,1,0,0,0,0,0
16032,31,11,1,0,0,0,0,0
16032,47,11,1,0,0,0,1,0
16032,80,11,1,0,0,0,0,0
16032,96,11,1,0,0,0,0,0
16032,114,11,1,0,0,0,0,0
16033,2,11,1,0,0,0,0,0
16033,20,11,1,0,0,0,0,0
16033,38,11,1,0,0,0,0,0
16033,56,11,1,0,1,0,0,0
16033,74,11,1,0,1,0,0,0
16033,110,11,1,0,0,0,0,0
16034,6,11,1,0,1,0,0,0
16034,36,11,1,0,0,0,0,0
16034,50,11,1,0,0,0,0,0
16034,65,11,1,0,0,0,0,0
16034,80,11,1,0,0,0,0,0
16034,109,11,1,0,0,0,0,0
16035,2,11,1,0,0,0,0,0
16035,14,11,1,0,1,0,0,0
16035,26,11,1,0,0,0,0,0
16035,37,11,1,0,0,0,0,0
16035,49,11,1,0,0,0,0,0
16035,61,11,1,0,0,0,0,0
16036,9,11,1,0,0,0,0,0
16036,19,11,1,0,1,0,0,0
16036,28,11,1,0,0,0,0,0
16036,48,11,1,0,0,0,0,0
16036,59,11,1,0,0,0,0,0
16036,69,11,1,0,0,0,0,0
16037,105,11,1,0,0,0,0,0
16037,107,11,1,0,0,0,0,0
16037,108,11,1,0,0,0,0,0
16037,296,11,1,0,0,0,0,0
16037,297,11,1,0,0,1,0,0
16037,298,11,1,0,0,0,0,0
16037,299,11,1,0,0,0,0,0
16037,300,11,1,0,0,0,0,0
16038,16,11,1,0,0,0,0,0
16038,17,11,1,0,0,0,0,0
16038,18,11,1,0,0,0,0,0
16038,19,11,1,0,0,0,0,0
16038,25,11,1,0,0,0,0,0
16038,26,11,1,0,0,0,0,0
16038,33,11,1,0,1,0,0,0
16038,34,11,1,0,0,0,0,0
16039,113,11,1,0,0,0,0,0
16039,114,11,1,1,0,0,0,0
16039,115,11,1,0,0,0,0,0
16039,250,11,1,1,0,1,0,0
16039,251,11,1,1,0,0,0,0
16039,252,11,1,1,0,0,0,0
16039,253,11,1,0,0,1,0,0
16039,255,11,1,1,0,1,0,0
16041,4,11,1,0,0,0,0,0
16041,11,11,1,0,0,0,0,0
16041,19,11,1,0,0,0,0,0
16041,26,11,1,0,0,0,0,0
16041,55,11,1,0,0,0,0,0
16041,63,11,1,0,0,0,0,0
16041,70,11,1,0,0,0,0,0
16041,83,11,1,0,0,0,0,0
16042,5,11,1,0,0,0,0,0
16042,7,11,1,0,0,1,0,0
16042,8,11,1,0,0,0,0,0
16042,129,11,1,0,0,1,0,0
16042,130,11,1,0,0,1,0,0
16042,133,11,1,0,0,1,0,0
16042,134,11,1,0,0,1,0,0
16043,97,11,1,0,0,0,0,0
16043,98,11,1,0,0,0,0,0
16043,99,11,1,0,0,0,0,0
16043,100,11,1,0,0,0,0,0
16043,236,11,1,0,0,0,0,0
16043,237,11,1,0,0,0,0,0
16043,239,11,1,0,0,0,0,0
16043,240,11,1,0,0,0,0,0
16044,5,11,1,0,0,0,0,0
16044,6,11,1,0,0,0,0,0
16044,7,11,1,0,0,0,0,0
16044,8,11,1,0,0,0,0,0
16044,64,11,1,0,0,0,0,0
16044,66,11,1,0,0,0,0,0
16044,67,11,1,0,0,0,0,0
16044,68,11,1,0,0,0,0,0
16045,61,11,1,0,0,0,0,0
16045,62,11,1,0,0,1,0,0
16045,64,11,1,0,0,0,0,0
16045,193,11,1,0,0,0,0,0
16045,194,11,1,0,0,0,0,0
16045,196,11,1,0,0,0,0,0
16045,197,11,1,0,0,0,0,0
16045,198,11,1,0,0,0,0,0
16046,21,11,1,0,0,0,0,0
16046,22,11,1,0,0,0,0,0
16046,23,11,1,0,0,0,0,0
16046,24,11,1,0,0,0,0,0
16046,142,11,1,0,0,0,0,0
16046,143,11,1,0,0,0,0,0
16046,144,11,1,0,0,0,0,0
16046,145,11,1,0,1,0,0,0
16047,217,11,1,0,0,0,0,0
16047,218,11,1,0,0,0,0,0
16047,219,11,1,0,0,0,0,0
16047,220,11,1,1,0,0,0,0
16047,465,11,1,0,0,0,0,0
16047,466,11,1,0,0,1,0,0
16047,467,11,1,0,0,0,0,0
16047,468,11,1,0,0,0,0,0
16048,62,11,1,0,0,0,0,0
16048,63,11,1,0,0,1,0,0
16048,291,11,1,0,0,0,0,0
16048,292,11,1,0,0,0,0,0
16048,293,11,1,0,0,0,0,0
16048,294,11,1,0,0,0,0,0
16048,295,11,1,0,0,0,0,0
16048,296,11,1,0,0,0,0,0
16049,225,11,1,0,0,0,0,0
16049,226,11,1,0,0,0,0,0
16049,227,11,1,0,0,0,0,0
16049,228,11,1,0,0,0,0,0
16049,685,11,1,0,0,0,0,0
16049,686,11,1,0,0,0,0,0
16049,687,11,1,0,0,0,0,0
16049,688,11,1,0,0,0,0,0
16050,6,11,1,0,0,0,0,0
16050,7,11,1,0,0,0,0,0
16050,8,11,1,0,0,0,0,0
16050,9,11,1,0,0,1,0,0
16050,27,11,1,0,0,0,0,0
16050,28,11,1,0,0,0,0,0
16050,37,11,1,0,0,0,0,0
16050,39,11,1,0,1,0,0,0
16051,5,11,1,0,0,0,0,0
16051,7,11,1,0,0,0,0,0
16051,8,11,1,0,0,0,0,0
16051,63,11,1,0,0,0,0,0
16051,64,11,1,0,0,0,0,0
16051,65,11,1,0,0,0,0,0
16051,67,11,1,0,0,0,0,0
16051,68,11,1,0,0,0,0,0
16052,11,11,1,0,0,0,0,0
16052,24,11,1,0,0,0,0,0
16052,36,11,1,0,0,0,0,0
16052,74,11,1,0,0,1,0,0
16052,98,11,1,0,0,0,0,0
16052,110,11,1,0,0,0,0,0
16052,133,11,1,0,0,0,0,0
16052,143,11,1,0,0,0,0,0
16053,7,11,1,0,0,0,0,0
16053,25,11,1,0,0,0,0,0
16053,34,11,1,0,0,0,0,0
16053,62,11,1,0,0,0,0,0
16053,71,11,1,0,0,0,0,0
16053,79,11,1,0,0,0,0,0
16053,89,11,1,0,0,0,0,0
16053,96,11,1,0,0,0,0,0
16054,49,11,1,1,0,0,0,0
16054,50,11,1,1,1,0,0,0
16054,51,11,1,1,0,0,0,0
16054,52,11,1,0,0,0,0,0
16054,185,11,1,0,0,0,0,0
16054,186,11,1,0,0,0,0,0
16054,187,11,1,1,0,0,0,0
16054,188,11,1,1,0,0,0,0
16055,273,11,1,0,0,0,0,0
16055,274,11,1,0,0,0,0,0
16055,276,11,1,0,0,0,0,0
16055,583,11,1,0,0,0,0,0
16055,584,11,1,0,0,0,0,0
16055,586,11,1,0,0,0,0,0
16055,587,11,1,0,0,0,0,0
16055,589,11,1,0,0,0,0,0
16056,1,11,1,0,0,0,0,0
16056,2,11,1,0,0,0,0,0
16056,3,11,1,0,1,0,0,1
16056,4,11,1,0,1,0,0,0
16056,133,11,1,0,0,0,0,0
16056,134,11,1,0,0,0,0,0
16056,135,11,1,0,0,1,0,0
16056,136,11,1,0,0,0,0,0
16057,138,11,1,0,0,0,0,0
16057,139,11,1,0,0,0,0,0
16057,585,11,1,0,0,0,0,0
16057,586,11,1,0,0,0,0,0
16057,589,11,1,0,1,0,0,0
16057,590,11,1,0,1,1,0,0
16057,591,11,1,0,0,1,0,0
16057,592,11,1,0,0,0,0,0
16058,253,11,1,0,0,0,0,0
16058,254,11,1,0,0,0,0,0
16058,255,11,1,0,0,0,0,0
16058,256,11,1,0,0,0,0,0
16058,609,11,1,0,0,0,0,0
16058,610,11,1,0,0,0,0,0
16058,611,11,1,0,0,0,0,0
16058,612,11,1,0,0,0,0,0
16059,18,11,1,0,0,0,0,0
16059,19,11,1,0,0,0,0,0
16059,141,11,1,0,0,0,0,0
16059,142,11,1,0,0,0,0,0
16059,143,11,1,0,0,0,0,0
16059,144,11,1,0,0,0,0,0
16059,145,11,1,0,0,0,0,0
16059,146,11,1,0,0,0,0,0
16060,9,11,1,0,0,0,0,0
16060,10,11,1,0,0,0,0,0
16060,11,11,1,0,0,0,0,0
16060,55,11,1,0,0,0,0,0
16060,56,11,1,0,0,0,0,0
16060,57,11,1,0,0,0,0,0
16060,58,11,1,0,0,0,0,0
16060,59,11,1,0,0,0,0,0
16061,137,11,1,0,0,0,0,0
16061,138,11,1,1,0,0,0,0
16061,139,11,1,0,0,0,0,0
16061,140,11,1,0,0,0,0,0
16061,437,11,1,1,0,1,0,0
16061,438,11,1,0,0,0,0,0
16061,440,11,1,1,0,0,0,0
16061,441,11,1,1,0,0,0,0
16062,1,11,1,0,0,0,0,0
16062,3,11,1,0,1,0,0,0
16062,4,11,1,0,0,0,0,0
16062,137,11,1,0,0,0,0,0
16062,138,11,1,0,0,0,0,0
16062,139,11,1,0,0,0,0,0
16062,141,11,1,0,0,0,0,0
16062,142,11,1,0,0,0,0,0
16063,161,11,1,0,0,0,0,0
16063,162,11,1,0,0,0,0,0
16063,163,11,1,0,0,0,0,0
16063,164,11,1,0,0,0,0,0
16063,365,11,1,0,0,0,0,0
16063,366,11,1,0,0,0,0,0
16063,367,11,1,0,0,0,0,0
16063,368,11,1,0,0,0,0,0
16064,81,11,1,0,0,0,0,0
16064,82,11,1,0,0,0,0,0
16064,270,11,1,1,0,0,0,0
16064,272,11,1,0,0,0,0,0
16064,273,11,1,0,0,0,0,0
16064,274,11,1,0,0,0,0,0
16064,275,11,1,0,0,0,0,0
16064,276,11,1,1,0,0,0,0
16065,73,11,1,0,0,0,0,0
16065,74,11,1,0,0,0,0,0
16065,75,11,1,0,0,0,0,0
16065,76,11,1,1,0,0,0,0
16065,273,11,1,0,0,0,0,0
16065,274,11,1,0,0,0,0,0
16065,275,11,1,0,0,0,0,0
16065,276,11,1,0,0,0,0,0
16067,25,11,1,0,0,0,0,0
16067,26,11,1,1,0,0,0,0
16067,27,11,1,0,0,0,0,0
16067,28,11,1,0,0,0,0,0
16067,61,11,1,0,0,0,0,0
16067,62,11,1,0,0,0,0,0
16067,63,11,1,0,0,0,0,0
16067,64,11,1,0,0,0,0,0
16068,2,11,1,0,0,0,0,0
16068,3,11,1,0,0,0,0,0
16068,4,11,1,0,0,0,0,0
16068,271,11,1,0,1,0,0,0
16068,272,11,1,0,0,0,0,0
16068,273,11,1,0,0,0,0,0
16068,274,11,1,0,0,0,0,0
16068,275,11,1,0,1,0,0,0
16069,49,11,1,0,0,0,0,0
16069,50,11,1,0,0,0,0,0
16069,51,11,1,0,0,0,0,0
16069,52,11,1,0,0,0,0,0
16069,263,11,1,0,0,0,0,0
16069,264,11,1,0,0,0,0,0
16069,266,11,1,0,0,0,0,0
16069,268,11,1,1,0,0,0,0
16070,237,11,1,0,0,0,0,0
16070,238,11,1,0,0,0,0,0
16070,239,11,1,0,0,0,0,0
16070,240,11,1,0,0,0,0,0
16070,584,11,1,0,0,0,0,0
16070,585,11,1,0,0,0,0,0
16070,586,11,1,0,0,1,0,0
16070,587,11,1,0,0,0,0,0
16071,121,11,1,0,0,1,0,0
16071,123,11,1,0,0,0,0,0
16071,314,11,1,0,0,0,0,0
16071,315,11,1,0,0,0,0,0
16071,317,11,1,0,0,0,0,0
16071,318,11,1,0,0,0,0,0
16071,319,11,1,0,0,0,0,0
16071,320,11,1,0,0,0,0,0
16072,109,11,1,0,0,0,0,0
16072,110,11,1,0,0,0,0,0
16072,111,11,1,0,0,0,0,0
16072,112,11,1,0,0,0,0,0
16072,309,11,1,0,0,0,0,0
16072,310,11,1,0,0,0,0,0
16072,311,11,1,0,1,0,0,0
16072,312,11,1,0,0,0,0,0
16073,45,11,1,0,0,0,0,0
16073,46,11,1,0,0,0,0,0
16073,47,11,1,0,0,0,0,0
16073,110,11,1,0,0,0,0,0
16073,111,11,1,0,0,0,0,0
16073,112,11,1,0,0,0,0,0
16073,115,11,1,0,1,0,0,0
16073,116,11,1,0,1,0,0,0
16074,17,11,1,0,0,0,0,0
16074,19,11,1,0,0,0,0,0
16074,20,11,1,0,0,0,0,0
16074,21,11,1,0,0,0,0,0
16074,78,11,1,0,0,0,0,0
16074,79,11,1,0,0,0,0,0
16074,80,11,1,0,0,0,0,0
16074,81,11,1,0,0,0,0,0
16075,15,11,1,0,0,0,0,0
16075,21,11,1,0,0,0,0,0
16075,27,11,1,0,0,0,0,0
16075,33,11,1,0,0,0,0,0
16075,45,11,1,0,0,0,0,0
16075,51,11,1,0,0,0,0,0
16075,57,11,1,0,0,0,0,0
16075,63,11,1,0,0,0,0,0
16076,101,11,1,0,0,0,0,0
16076,102,11,1,0,0,0,0,0
16076,103,11,1,0,0,0,0,0
16076,211,11,1,0,0,0,0,0
16076,212,11,1,0,1,0,0,0
16076,213,11,1,0,0,0,0,0
16076,215,11,1,0,0,0,0,0
16076,216,11,1,0,0,1,0,0
16077,25,11,1,0,0,0,0,0
16077,26,11,1,0,0,0,0,0
16077,27,11,1,0,1,0,1,0
16077,173,11,1,0,0,1,0,0
16077,174,11,1,0,0,0,0,0
16077,175,11,1,0,0,0,0,0
16077,177,11,1,1,0,0,0,0
16077,178,11,1,0,0,1,0,0
16078,61,11,1,0,0,0,0,0
16078,62,11,1,0,0,0,0,0
16078,63,11,1,0,0,0,0,0
16078,64,11,1,0,0,0,0,0
16078,130,11,1,0,0,0,0,0
16078,131,11,1,0,0,0,0,0
16078,133,11,1,0,0,0,0,0
16078,135,11,1,0,0,0,0,0
16079,10,11,1,0,0,0,0,0
16079,11,11,1,0,0,0,0,0
16079,313,11,1,1,0,0,0,0
16079,314,11,1,0,1,0,0,0
16079,315,11,1,0,0,0,0,0
16079,316,11,1,0,0,0,0,0
16079,318,11,1,0,0,0,0,0
16079,319,11,1,0,0,0,0,0
16080,9,11,1,0,0,0,0,0
16080,10,11,1,0,0,0,0,0
16080,11,11,1,0,0,0,0,0
16080,95,11,1,0,0,0,0,0
16080,96,11,1,0,0,0,0,0
16080,97,11,1,0,0,0,0,0
16080,99,11,1,0,1,0,0,0
16080,100,11,1,0,0,0,0,0
16081,45,11,1,0,0,0,0,0
16081,47,11,1,0,0,0,0,0
16081,48,11,1,0,0,0,0,0
16081,148,11,1,0,0,0,0,1
16081,149,11,1,0,0,0,0,0
16081,150,11,1,0,1,0,0,0
16081,151,11,1,0,0,0,0,0
16081,152,11,1,0,0,0,0,0
16082,45,11,1,0,0,0,0,0
16082,125,11,1,0,1,0,0,0
16082,126,11,1,0,1,0,0,0
16082,127,11,1,0,0,0,0,0
16082,128,11,1,0,0,0,0,0
16082,129,11,1,0,0,0,0,0
16082,130,11,1,0,1,0,0,0
16082,131,11,1,0,1,0,0,0
16083,2,11,1,0,0,0,0,0
16083,26,11,1,0,0,0,0,0
16083,40,11,1,0,0,0,0,0
16083,49,11,1,0,0,0,0,0
16083,55,11,1,0,0,0,0,0
16083,69,11,1,0,0,0,0,0
16093,21,11,1,0,0,0,0,0
16093,23,11,1,0,0,0,0,0
16093,372,11,1,0,0,0,0,0
16093,373,11,1,0,0,0,0,0
16093,374,11,1,0,0,0,0,0
16093,375,11,1,0,0,0,0,0
16093,376,11,1,0,0,0,0,0
16097,5,11,1,0,0,0,0,0
16097,11,11,1,0,0,0,0,0
16097,25,11,1,0,0,0,0,0
16097,44,11,1,0,0,0,0,0
16097,54,11,1,0,0,0,0,0
16097,150,11,1,0,1,0,0,0
16097,167,11,1,0,0,0,0,0
16098,37,11,1,0,1,1,0,0
16098,38,11,1,0,0,1,0,0
16098,39,11,1,0,0,1,0,0
16098,40,11,1,1,0,1,0,0
16098,121,11,1,0,1,0,0,0
16098,122,11,1,0,1,0,0,0
16098,123,11,1,0,0,0,0,0
16098,124,11,1,0,0,0,0,0
16099,78,11,1,0,0,0,0,0
16099,79,11,1,0,0,0,0,0
16099,80,11,1,0,0,0,0,0
16099,281,11,1,1,0,0,0,0
16099,282,11,1,0,1,0,0,0
16099,284,11,1,0,0,0,0,0
16100,3,11,1,0,0,1,0,0
16100,7,11,1,0,0,0,0,0
16100,9,11,1,0,0,0,0,0
16100,205,11,1,0,0,0,0,0
16100,206,11,1,0,0,0,0,0
16100,211,11,1,0,0,0,0,0
16100,227,11,1,0,0,0,0,0
16101,127,11,1,0,0,0,0,0
16101,130,11,1,0,0,0,0,0
16101,134,11,1,0,0,0,0,0
16101,135,11,1,0,0,0,0,0
16101,279,11,1,0,0,0,0,0
16101,284,11,1,0,0,0,0,0
16102,241,11,1,0,0,0,0,0
16102,244,11,1,0,0,0,0,0
16102,578,11,1,0,0,0,0,0
16102,580,11,1,0,0,0,0,0
16102,581,11,1,0,0,0,0,0
16102,582,11,1,0,0,0,0,0
16102,598,11,1,0,0,0,0,0
16105,2,11,1,1,0,0,0,0
16105,12,11,1,0,0,0,0,0
16105,30,11,1,0,0,0,0,0
16105,40,11,1,0,0,0,0,0
16105,49,12,1,0,0,0,0,0
16105,49,22,1,0,0,0,0,0
16105,59,11,1,0,1,0,0,0
16105,77,11,1,0,0,0,0,0
16105,86,11,1,0,0,0,0,0
16106,101,11,1,0,0,0,0,0
16106,102,11,1,0,0,0,0,0
16106,103,11,1,0,0,0,0,0
16106,104,11,1,0,0,0,0,0
16106,288,11,1,0,0,0,0,0
16106,290,11,1,0,0,0,0,0
16106,291,11,1,0,0,0,0,0
16106,292,11,1,0,0,0,0,0
16107,54,11,1,0,0,0,0,0
16107,55,11,1,0,0,0,0,0
16107,56,11,1,0,0,0,0,0
16107,135,11,1,0,0,0,0,0
16107,136,11,1,0,0,0,0,0
16107,138,11,1,0,1,0,0,0
16107,139,11,1,0,0,0,0,0
16107,140,11,1,0,0,0,0,0
16108,37,11,1,0,0,1,0,0
16108,38,11,1,0,0,0,0,0
16108,39,11,1,0,0,1,0,0
16108,40,11,1,0,0,1,0,0
16108,117,11,1,0,0,0,0,0
16108,118,11,1,0,0,0,0,0
16108,119,11,1,0,0,0,0,0
16108,120,11,1,0,0,0,0,0
16109,33,11,1,1,1,0,0,1
16109,35,11,1,0,0,0,0,0
16109,36,11,1,0,0,0,0,0
16109,232,11,1,0,0,0,0,0
16109,233,11,1,0,0,0,0,0
16109,234,11,1,0,0,0,0,0
16109,235,11,1,0,0,0,0,0
16109,236,11,1,0,0,1,0,0
16110,5,11,1,0,0,0,0,0
16110,6,11,1,0,0,0,0,0
16110,7,11,1,0,0,0,0,0
16110,8,11,1,0,0,0,0,0
16110,148,11,1,0,0,0,0,0
16110,149,11,1,0,0,0,0,0
16110,150,11,1,0,0,0,0,0
16110,151,11,1,0,0,0,0,0
16111,57,11,1,0,0,0,0,0
16111,58,11,1,0,0,0,0,0
16111,60,11,1,0,0,0,0,0
16111,121,11,1,0,0,0,0,0
16111,122,11,1,0,0,0,0,0
16111,123,11,1,0,0,1,0,0
16112,101,11,1,0,0,1,0,0
16112,102,11,1,0,0,0,0,0
16112,103,11,1,0,0,0,0,0
16112,104,11,1,0,0,0,0,0
16112,325,11,1,0,0,0,0,0
16112,326,11,1,0,1,0,0,0
16112,327,11,1,0,0,0,0,0
16112,328,11,1,0,0,0,0,0
16114,33,11,1,0,0,0,0,0
16114,34,11,1,0,0,0,0,0
16114,35,11,1,0,0,0,0,0
16114,36,11,1,0,0,0,0,0
16114,441,11,1,0,0,0,0,0
16114,442,11,1,0,0,0,0,0
16114,443,11,1,0,0,0,0,0
16114,444,11,1,0,0,0,0,0
16115,41,11,1,0,0,0,0,0
16115,42,11,1,0,0,0,0,0
16115,43,11,1,0,0,0,0,0
16115,44,11,1,0,0,0,0,0
16115,244,11,1,0,0,0,0,0
16115,245,11,1,0,0,0,0,0
