conglome,vivienda,hogar,mieperho,percepho,pobreza,gashog2d,inghog2d,ubigeo,dependientes,ingreso_prom_perceptor,diferencia_ingreso_gasto,pobreza_etiqueta,pobreza_binaria,result,nbi1,nbi2,nbi3,nbi4,nbi5
6193,59,11,3,1,3,17478.9375,20605.0234375,80105,2,1717.0852864583333,3126.0859375,not poor,not poor,1,0,0,0,0,0
6201,115,11,4,3,3,163378.453125,197350.0,80108,1,5481.944444444444,33971.546875,not poor,not poor,1,0,0,0,0,0
6201,173,11,2,1,3,41973.25390625,43394.55078125,80108,1,3616.2125651041665,1421.296875,not poor,not poor,1,0,0,0,0,0
6201,192,11,2,2,3,50332.7734375,73652.90625,80108,0,3068.87109375,23320.1328125,not poor,not poor,1,0,0,0,0,0
6201,211,11,5,2,3,41113.23046875,58319.8125,80108,3,2429.9921875,17206.58203125,not poor,not poor,1,0,0,0,0,0
6230,5,11,5,4,3,60826.54296875,97649.0390625,80901,1,2034.35498046875,36822.49609375,not poor,not poor,1,0,0,0,0,0
6230,33,11,5,4,3,36613.04296875,45300.75,80901,1,943.765625,8687.70703125,not poor,not poor,1,0,0,0,0,0
6230,45,11,3,1,3,49919.20703125,42623.8359375,80901,2,3551.986328125,-7295.37109375,not poor,not poor,1,0,0,0,0,0
6230,69,11,1,1,3,20813.27734375,17818.76171875,80901,0,1484.8968098958333,-2994.515625,not poor,not poor,1,0,0,0,0,0
6230,82,11,2,2,3,28690.82421875,78090.2578125,80901,0,3253.7607421875,49399.43359375,not poor,not poor,1,0,0,0,0,0
6230,106,11,3,2,3,32130.427734375,30323.591796875,80901,1,1263.4829915364583,-1806.8359375,not poor,not poor,1,0,0,0,0,0
6374,26,11,2,1,3,10838.744140625,10205.62890625,90118,1,850.4690755208334,-633.115234375,not poor,not poor,1,0,0,0,0,0
6374,72,11,1,1,3,29002.958984375,30981.07421875,90118,0,2581.7561848958335,1978.115234375,not poor,not poor,1,0,0,0,0,0
6374,86,11,2,1,3,27103.384765625,85577.2890625,90118,1,7131.440755208333,58473.904296875,not poor,not poor,1,0,0,0,0,0
6374,102,11,3,2,3,29948.978515625,54028.08203125,90118,1,2251.1700846354165,24079.103515625,not poor,not poor,1,0,0,0,0,0
6483,3,11,5,2,1,11665.30859375,11166.6220703125,90306,3,465.2759195963542,-498.6865234375,extreme poor,poor,1,0,0,0,0,0
6483,17,11,2,2,3,11394.00390625,9669.265625,90306,0,402.8860677083333,-1724.73828125,not poor,not poor,1,0,0,0,0,0
6483,25,11,6,2,1,13738.1728515625,13069.203125,90306,4,544.5501302083334,-668.9697265625,extreme poor,poor,1,0,0,0,0,0
6483,27,11,4,3,3,27377.24609375,33275.92578125,90306,1,924.3312717013889,5898.6796875,not poor,not poor,1,0,0,0,0,0
6483,274,11,1,1,2,2531.90185546875,5531.81005859375,90306,0,460.9841715494792,2999.908203125,not extreme poor,poor,1,0,0,0,0,0
6483,276,11,3,2,1,5438.55859375,10054.3857421875,90306,1,418.9327392578125,4615.8271484375,extreme poor,poor,1,0,0,0,0,0
6483,297,11,2,2,2,5054.1982421875,5438.9326171875,90306,0,226.6221923828125,384.734375,not extreme poor,poor,1,0,0,0,0,0
6483,304,11,2,2,1,2278.66040039063,3150.62670898438,90306,0,131.27611287434917,871.96630859375,extreme poor,poor,1,0,0,1,0,0
6571,69,11,2,2,1,3578.06005859375,7723.1728515625,100402,0,321.7988688151042,4145.11279296875,extreme poor,poor,1,0,0,0,0,0
6571,71,11,2,2,3,10532.9853515625,22270.548828125,100402,0,927.9395345052084,11737.5634765625,not poor,not poor,1,0,0,0,0,0
6571,153,11,4,3,1,9334.17578125,11554.80078125,100402,1,320.96668836805554,2220.625,extreme poor,poor,1,0,0,0,0,0
6571,159,11,4,3,2,9713.111328125,10529.7666015625,100402,1,292.49351671006946,816.6552734375,not extreme poor,poor,1,0,0,0,0,0
6571,160,11,2,1,2,6619.3828125,4307.25244140625,100402,1,358.9377034505208,-2312.13037109375,not extreme poor,poor,1,0,0,0,0,0
6571,174,11,2,2,3,9747.994140625,12031.5458984375,100402,0,501.3144124348958,2283.5517578125,not poor,not poor,1,0,0,1,0,0
6571,176,11,4,4,2,11487.328125,29290.283203125,100402,0,610.2142333984375,17802.955078125,not extreme poor,poor,1,0,0,0,0,0
6571,177,11,2,2,1,3018.39990234375,4221.7197265625,100402,0,175.90498860677084,1203.31982421875,extreme poor,poor,1,0,0,0,0,0
6769,20,11,7,2,3,57350.5546875,64429.56640625,110201,5,2684.5652669270835,7079.01171875,not poor,not poor,1,0,0,0,0,0
6769,64,11,6,4,3,33989.77734375,39028.125,110201,2,813.0859375,5038.34765625,not poor,not poor,2,0,0,0,0,0
6769,86,11,5,4,3,35575.51953125,52932.10546875,110201,1,1102.752197265625,17356.5859375,not poor,not poor,1,0,0,0,1,0
6769,128,11,4,2,3,40502.78125,39426.12890625,110201,2,1642.75537109375,-1076.65234375,not poor,not poor,1,0,0,0,0,0
6769,150,11,3,3,3,56775.42578125,60642.07421875,110201,0,1684.5020616319443,3866.6484375,not poor,not poor,2,0,0,0,0,0
6769,191,11,8,5,3,59651.421875,61415.015625,110201,3,1023.58359375,1763.59375,not poor,not poor,1,0,0,0,0,0
6807,26,11,4,2,3,47972.21875,42036.90625,110503,2,1751.5377604166667,-5935.3125,not poor,not poor,1,0,1,0,0,0
6807,39,11,1,1,3,26705.8203125,24400.767578125,110503,0,2033.3972981770833,-2305.052734375,not poor,not poor,1,0,0,0,0,0
6807,53,11,4,4,3,37558.3984375,78173.6875,110503,0,1628.6184895833333,40615.2890625,not poor,not poor,1,0,0,0,0,0
6807,79,11,3,2,3,41817.53125,54476.20703125,110503,1,2269.8419596354165,12658.67578125,not poor,not poor,1,0,0,0,0,0
6807,92,11,2,2,3,22606.8203125,39664.09375,110503,0,1652.6705729166667,17057.2734375,not poor,not poor,1,0,0,0,0,0
6893,57,11,1,1,3,46927.45703125,50971.34765625,120114,0,4247.6123046875,4043.890625,not poor,not poor,1,0,0,0,0,0
6893,72,11,6,4,2,24651.353515625,39406.609375,120114,2,820.9710286458334,14755.255859375,not extreme poor,poor,1,0,0,0,0,0
6893,99,11,2,2,3,28436.154296875,31413.150390625,120114,0,1308.8812662760417,2976.99609375,not poor,not poor,1,0,0,0,0,0
6893,112,11,2,2,3,32976.296875,88492.671875,120114,0,3687.1946614583335,55516.375,not poor,not poor,1,0,0,0,0,0
6893,126,11,2,2,3,28246.0078125,29989.693359375,120114,0,1249.570556640625,1743.685546875,not poor,not poor,1,0,0,0,0,0
6893,138,11,3,2,3,59913.58984375,61196.0,120114,1,2549.8333333333335,1282.41015625,not poor,not poor,1,0,0,0,0,0
6975,14,11,2,2,3,12177.7119140625,18828.017578125,120201,0,784.500732421875,6650.3056640625,not poor,not poor,1,0,0,0,0,0
6975,65,11,4,2,3,55132.5546875,47905.37109375,120201,2,1996.05712890625,-7227.18359375,not poor,not poor,1,0,0,0,0,0
6975,97,11,2,2,3,13576.9091796875,30282.50390625,120201,0,1261.77099609375,16705.5947265625,not poor,not poor,1,0,0,0,0,0
6975,115,11,1,1,2,3671.55712890625,49362.0,120201,0,4113.5,45690.44287109375,not extreme poor,poor,1,0,0,0,0,0
6975,147,11,5,2,3,22912.16796875,42028.4453125,120201,3,1751.1852213541667,19116.27734375,not poor,not poor,1,0,1,0,0,0
7031,2,11,1,1,3,10831.7626953125,18218.4296875,120404,0,1518.2024739583333,7386.6669921875,not poor,not poor,1,0,0,0,0,0
7031,18,11,2,1,3,14019.705078125,15289.2353515625,120404,1,1274.1029459635417,1269.5302734375,not poor,not poor,1,0,0,0,0,0
7031,32,11,1,1,3,5202.37451171875,5238.86474609375,120404,0,436.5720621744792,36.490234375,not poor,not poor,1,0,0,1,0,0
7031,60,11,4,3,3,24597.908203125,37756.03125,120404,1,1048.7786458333333,13158.123046875,not poor,not poor,1,0,0,0,0,0
7031,75,11,1,1,3,10363.5390625,13618.8173828125,120404,0,1134.9014485677083,3255.2783203125,not poor,not poor,1,0,0,0,0,0
7031,89,11,4,3,3,16659.912109375,17859.99609375,120404,1,496.1110026041667,1200.083984375,not poor,not poor,1,0,0,0,0,0
7031,117,11,7,3,2,23811.05078125,40468.41796875,120404,4,1124.1227213541667,16657.3671875,not extreme poor,poor,1,0,0,1,0,0
7031,132,11,2,2,3,15421.35546875,15437.951171875,120404,0,643.2479654947916,16.595703125,not poor,not poor,1,0,0,0,0,0
7195,12,11,1,1,3,8351.89453125,14652.115234375,130207,0,1221.0096028645833,6300.220703125,not poor,not poor,1,0,0,0,0,0
7195,26,11,4,2,3,22425.3984375,38898.16015625,130207,2,1620.7566731770833,16472.76171875,not poor,not poor,1,0,0,0,0,0
7195,60,11,4,2,2,13700.9775390625,13176.775390625,130207,2,549.0323079427084,-524.2021484375,not extreme poor,poor,1,0,0,0,0,0
7195,72,11,4,3,3,28013.1796875,70638.828125,130207,1,1962.189670138889,42625.6484375,not poor,not poor,2,0,0,0,0,0
7195,89,11,1,1,3,14434.8134765625,21251.15625,130207,0,1770.9296875,6816.3427734375,not poor,not poor,2,0,0,0,0,0
7195,105,11,3,2,2,12604.6748046875,12476.0361328125,130207,1,519.8348388671875,-128.638671875,not extreme poor,poor,1,0,0,0,0,0
7243,39,11,5,4,3,35094.1484375,46272.67578125,131103,1,964.0140787760416,11178.52734375,not poor,not poor,1,0,1,0,0,0
7243,43,11,2,2,3,9647.4150390625,15396.537109375,131103,0,641.5223795572916,5749.1220703125,not poor,not poor,1,0,0,0,0,0
7243,121,11,3,2,3,15310.3662109375,22024.919921875,131103,1,917.7049967447916,6714.5537109375,not poor,not poor,1,0,0,1,0,0
7243,122,11,2,2,3,12962.109375,13832.791015625,131103,0,576.3662923177084,870.681640625,not poor,not poor,1,0,0,0,0,0
7243,123,11,3,2,2,7601.52783203125,12200.6376953125,131103,1,508.3599039713542,4599.10986328125,not extreme poor,poor,1,0,0,1,0,0
7243,124,11,2,2,3,8954.6337890625,9055.8388671875,131103,0,377.3266194661458,101.205078125,not poor,not poor,1,0,0,0,0,0
7243,126,11,6,3,2,14371.2294921875,31753.21484375,131103,3,882.0337456597222,17381.9853515625,not extreme poor,poor,1,0,0,0,0,0
7250,27,11,2,2,3,10163.0166015625,9027.306640625,130614,0,376.1377766927083,-1135.7099609375,not poor,not poor,1,0,0,0,0,0
7250,28,11,4,1,3,17648.462890625,12764.1396484375,130614,3,1063.6783040364583,-4884.3232421875,not poor,not poor,1,0,0,0,0,0
7250,30,11,1,1,3,13957.7734375,10655.66796875,130614,0,887.9723307291666,-3302.10546875,not poor,not poor,1,0,0,1,0,0
7250,80,11,5,2,2,16070.763671875,14035.3671875,130614,3,584.8069661458334,-2035.396484375,not extreme poor,poor,1,0,0,0,0,0
7250,81,11,6,4,3,24874.322265625,20237.994140625,130614,2,421.6248779296875,-4636.328125,not poor,not poor,1,0,1,0,0,0
7250,82,11,2,2,2,7387.7880859375,8279.95703125,130614,0,344.9982096354167,892.1689453125,not extreme poor,poor,1,0,0,0,0,0
7250,83,11,2,1,3,8237.2021484375,8588.5576171875,130614,1,715.713134765625,351.35546875,not poor,not poor,1,0,0,0,0,0
7250,84,11,6,2,2,18988.974609375,16272.9921875,130614,4,678.0413411458334,-2715.982421875,not extreme poor,poor,1,0,0,1,0,0
7322,15,11,4,2,3,66013.796875,61358.86328125,140101,2,2556.6193033854165,-4654.93359375,not poor,not poor,1,0,0,0,0,0
7322,31,11,2,1,3,40632.2109375,40219.72265625,140101,1,3351.6435546875,-412.48828125,not poor,not poor,1,0,0,0,0,0
7322,46,11,3,3,3,27838.697265625,25987.07421875,140101,0,721.8631727430555,-1851.623046875,not poor,not poor,1,0,0,0,0,0
7322,62,11,4,2,3,23920.54296875,27326.041015625,140101,2,1138.5850423177083,3405.498046875,not poor,not poor,1,0,1,0,0,0
7322,93,11,7,5,3,40059.765625,35827.53515625,140101,2,597.1255859375,-4232.23046875,not poor,not poor,1,0,0,0,0,0
7322,108,11,2,2,3,31590.984375,45851.5,140101,0,1910.4791666666667,14260.515625,not poor,not poor,1,0,0,0,0,0
7322,154,11,4,1,3,97021.6171875,112421.96875,140101,3,9368.497395833334,15400.3515625,not poor,not poor,1,0,0,0,0,0
7326,23,11,4,2,3,41319.3671875,30626.037109375,140101,2,1276.0848795572917,-10693.330078125,not poor,not poor,1,0,0,0,0,0
7326,81,11,2,1,3,54210.28125,59935.2734375,140101,1,4994.606119791667,5724.9921875,not poor,not poor,1,0,0,0,0,0
7326,102,11,4,2,3,62449.0625,20201.091796875,140101,2,841.712158203125,-42247.970703125,not poor,not poor,1,0,0,0,0,0
7326,120,11,5,2,3,140209.484375,118427.8515625,140101,3,4934.493815104167,-21781.6328125,not poor,not poor,1,0,0,0,0,0
7326,140,11,4,2,3,141715.03125,254573.59375,140101,2,10607.233072916666,112858.5625,not poor,not poor,2,0,0,0,0,0
7326,159,11,4,2,3,51065.734375,59456.3046875,140101,2,2477.3460286458335,8390.5703125,not poor,not poor,2,0,0,0,0,0
7326,179,11,6,3,3,50831.45703125,34163.59375,140101,3,948.9887152777778,-16667.86328125,not poor,not poor,1,0,0,0,0,0
7326,198,11,3,2,3,38176.44140625,33635.80078125,140101,1,1401.49169921875,-4540.640625,not poor,not poor,2,0,0,0,0,0
7339,12,12,5,3,3,55771.31640625,58529.671875,140105,2,1625.82421875,2758.35546875,not poor,not poor,1,1,0,0,0,0
7339,12,22,3,3,2,14447.126953125,14612.3076171875,140105,0,405.8974338107639,165.1806640625,not extreme poor,poor,1,1,0,0,0,0
7339,47,11,5,5,3,43043.3203125,36830.37890625,140105,0,613.8396484375,-6212.94140625,not poor,not poor,1,0,0,0,0,0
7339,63,11,10,5,3,66343.015625,63198.22265625,140105,5,1053.3037109375,-3144.79296875,not poor,not poor,1,0,0,0,0,0
7339,79,11,1,1,3,13948.703125,13124.0,140105,0,1093.6666666666667,-824.703125,not poor,not poor,1,0,0,0,0,0
7339,100,11,10,6,3,194249.609375,168931.59375,140105,4,2346.2721354166665,-25318.015625,not poor,not poor,1,0,0,0,0,0
7339,117,11,4,4,3,49147.328125,44064.3828125,140105,0,918.0079752604166,-5082.9453125,not poor,not poor,1,0,0,0,0,0
7410,4,11,6,3,3,88540.9765625,89793.8828125,140112,3,2494.2745225694443,1252.90625,not poor,not poor,1,0,0,0,0,0
7410,18,11,2,1,3,27347.935546875,29831.4921875,140112,1,2485.9576822916665,2483.556640625,not poor,not poor,1,0,0,0,0,0
7410,32,11,2,1,3,37646.74609375,14510.865234375,140112,1,1209.23876953125,-23135.880859375,not poor,not poor,1,0,0,0,0,0
7410,45,11,1,1,3,32428.416015625,21377.447265625,140112,0,1781.4539388020833,-11050.96875,not poor,not poor,1,0,0,0,0,0
7410,59,11,4,2,3,35041.9765625,26684.150390625,140112,2,1111.839599609375,-8357.826171875,not poor,not poor,1,0,0,0,0,0
7410,87,11,1,1,3,26915.947265625,19310.126953125,140112,0,1609.17724609375,-7605.8203125,not poor,not poor,1,0,0,0,0,0
7477,40,11,3,3,3,18346.626953125,22973.875,140102,0,638.1631944444445,4627.248046875,not poor,not poor,1,0,0,0,0,0
7477,41,11,7,5,3,43212.703125,44785.4609375,140102,2,746.4243489583333,1572.7578125,not poor,not poor,1,0,0,0,0,0
7477,42,11,1,1,3,11982.3173828125,15998.1845703125,140102,0,1333.1820475260417,4015.8671875,not poor,not poor,1,0,0,0,0,0
7477,44,11,3,2,2,9872.376953125,16408.044921875,140102,1,683.6685384114584,6535.66796875,not extreme poor,poor,1,0,0,0,0,0
7477,85,11,4,2,3,23202.1875,28583.068359375,140102,2,1190.961181640625,5380.880859375,not poor,not poor,1,0,0,0,0,0
7477,86,11,1,1,3,14499.59375,16302.87890625,140102,0,1358.5732421875,1803.28515625,not poor,not poor,1,0,0,0,0,0
7477,91,11,5,2,3,25713.287109375,27911.017578125,140102,3,1162.9590657552083,2197.73046875,not poor,not poor,1,0,0,0,0,0
7477,92,11,2,2,2,7328.65625,14149.7626953125,140102,0,589.5734456380209,6821.1064453125,not extreme poor,poor,1,1,0,0,0,0
7492,6,11,4,3,3,29711.931640625,46012.1875,150106,1,1278.1163194444443,16300.255859375,not poor,not poor,1,0,0,0,0,0
7492,58,11,2,2,3,19050.318359375,18753.333984375,150106,0,781.388916015625,-296.984375,not poor,not poor,1,0,0,0,0,0
7492,85,11,2,1,3,25688.7421875,36432.37890625,150106,1,3036.0315755208335,10743.63671875,not poor,not poor,1,0,0,0,0,0
7492,134,11,3,3,3,27034.95703125,50779.671875,150106,0,1410.5464409722222,23744.71484375,not poor,not poor,1,0,0,0,0,0
7492,212,11,3,1,3,19202.005859375,19467.390625,150106,2,1622.2825520833333,265.384765625,not poor,not poor,2,0,0,0,0,0
7521,21,11,2,1,3,25331.173828125,22195.677734375,150135,1,1849.6398111979167,-3135.49609375,not poor,not poor,1,0,0,0,0,0
7521,56,11,1,1,3,20100.708984375,13653.4755859375,150135,0,1137.7896321614583,-6447.2333984375,not poor,not poor,1,0,0,0,0,0
7521,90,11,3,3,3,33528.41796875,31271.359375,150135,0,868.6488715277778,-2257.05859375,not poor,not poor,1,0,0,0,0,0
7521,160,11,2,2,3,28516.615234375,66215.0,150135,0,2758.9583333333335,37698.384765625,not poor,not poor,1,0,0,0,0,0
7521,194,11,3,2,2,10864.07421875,16737.53125,150135,1,697.3971354166666,5873.45703125,not extreme poor,poor,1,0,0,0,0,0
7521,229,11,4,2,3,32463.9375,49241.0,150135,2,2051.7083333333335,16777.0625,not poor,not poor,1,0,0,0,0,0
7541,5,11,4,3,3,90339.8125,94854.828125,150117,1,2634.8563368055557,4515.015625,not poor,not poor,2,0,0,0,0,0
7541,62,11,3,3,3,59144.37109375,59050.484375,150117,0,1640.291232638889,-93.88671875,not poor,not poor,2,0,0,0,0,0
7541,90,11,9,6,3,80112.1640625,64096.96484375,150117,3,890.2356228298611,-16015.19921875,not poor,not poor,2,0,0,0,0,0
7541,118,11,2,1,3,61753.98828125,63813.19921875,150117,1,5317.7666015625,2059.2109375,not poor,not poor,2,0,0,0,0,0
7544,5,11,4,1,2,21160.25,44078.0,150117,3,3673.1666666666665,22917.75,not extreme poor,poor,2,0,0,0,0,0
7544,37,11,4,3,3,31069.509765625,74697.765625,150117,1,2074.937934027778,43628.255859375,not poor,not poor,2,0,0,0,0,0
7544,55,11,2,2,3,20641.3125,28350.462890625,150117,0,1181.269287109375,7709.150390625,not poor,not poor,2,0,0,0,0,0
7544,87,12,1,1,3,16823.97265625,20098.513671875,150117,0,1674.8761393229167,3274.541015625,not poor,not poor,2,0,0,0,0,0
7544,87,22,1,1,3,8919.2578125,3318.01342773438,150117,0,276.501118977865,-5601.2443847656195,not poor,not poor,1,0,0,0,0,0
7544,106,11,4,4,3,46686.05078125,75788.0,150117,0,1578.9166666666667,29101.94921875,not poor,not poor,2,0,0,0,0,0
7544,139,11,3,1,3,22188.625,22282.173828125,150117,2,1856.8478190104167,93.548828125,not poor,not poor,2,0,0,0,0,0
7572,8,11,6,4,3,42374.37109375,61948.765625,150110,2,1290.5992838541667,19574.39453125,not poor,not poor,2,0,0,0,0,0
7572,45,11,1,1,3,8588.7060546875,11378.0,150110,0,948.1666666666666,2789.2939453125,not poor,not poor,2,0,0,0,0,0
7572,65,11,3,3,3,46573.4609375,103540.65625,150110,0,2876.129340277778,56967.1953125,not poor,not poor,1,0,0,0,0,0
7572,101,11,4,3,3,24552.96875,22380.65234375,150110,1,621.6847873263889,-2172.31640625,not poor,not poor,1,0,0,0,0,0
7572,154,11,2,2,3,37764.7421875,63860.69140625,150110,0,2660.8621419270835,26095.94921875,not poor,not poor,2,0,0,0,0,0
7754,11,11,4,2,3,54491.94140625,76705.0,150121,2,3196.0416666666665,22213.05859375,not poor,not poor,2,0,0,0,0,0
7754,83,11,4,3,3,46692.55078125,69759.5859375,150121,1,1937.7662760416667,23067.03515625,not poor,not poor,2,0,0,0,0,0
7754,118,11,5,3,3,31987.255859375,36488.0,150121,2,1013.5555555555555,4500.744140625,not poor,not poor,1,0,0,0,0,0
7831,25,11,2,1,3,34251.796875,48486.3203125,150130,1,4040.5266927083335,14234.5234375,not poor,not poor,2,0,0,0,0,0
7831,54,11,2,2,3,58290.91015625,63971.0,150130,0,2665.4583333333335,5680.08984375,not poor,not poor,2,0,0,0,0,0
7831,80,11,4,4,3,50570.58984375,68936.0703125,150130,0,1436.1681315104167,18365.48046875,not poor,not poor,2,0,0,0,0,0
7831,90,11,2,2,3,101617.8984375,143488.953125,150130,0,5978.706380208333,41871.0546875,not poor,not poor,1,0,0,0,0,0
7837,7,11,2,2,3,77278.484375,100686.875,150131,0,4195.286458333333,23408.390625,not poor,not poor,2,0,0,0,0,0
7837,46,11,3,3,3,38374.70703125,78570.40625,150131,0,2182.511284722222,40195.69921875,not poor,not poor,1,0,0,0,0,0
7837,52,11,2,2,3,67967.78125,104659.375,150131,0,4360.807291666667,36691.59375,not poor,not poor,2,0,0,0,0,0
7837,182,11,2,2,3,127433.5390625,169643.0,150131,0,7068.458333333333,42209.4609375,not poor,not poor,2,0,0,0,0,0
7937,15,11,3,2,2,18013.619140625,24033.21875,150142,1,1001.3841145833334,6019.599609375,not extreme poor,poor,2,0,0,0,0,0
7937,73,11,2,0,3,16083.01171875,6490.27783203125,150142,2,inf,-9592.73388671875,not poor,not poor,1,0,0,0,0,0
7937,110,11,5,4,3,47881.04296875,65686.0,150142,1,1368.4583333333333,17804.95703125,not poor,not poor,2,0,0,0,0,0
7937,130,11,4,4,1,10727.8818359375,16324.85546875,150142,0,340.1011555989583,5596.9736328125,extreme poor,poor,2,0,0,0,0,0
7954,22,11,1,1,3,10714.9814453125,13018.0,150143,0,1084.8333333333333,2303.0185546875,not poor,not poor,1,0,0,0,0,0
7954,61,11,1,1,3,21423.318359375,22965.546875,150143,0,1913.7955729166667,1542.228515625,not poor,not poor,1,0,0,0,0,0
7954,84,11,5,3,3,36055.2421875,106553.0,150143,2,2959.8055555555557,70497.7578125,not poor,not poor,2,0,0,0,0,0
7954,103,11,3,2,3,29299.490234375,30941.8828125,150143,1,1289.2451171875,1642.392578125,not poor,not poor,1,0,0,0,0,0
7954,123,11,2,2,3,26583.224609375,25714.8046875,150143,0,1071.4501953125,-868.419921875,not poor,not poor,1,0,0,0,0,0
8052,3,11,4,4,3,30636.515625,109914.5,150601,0,2289.8854166666665,79277.984375,not poor,not poor,1,0,0,0,0,0
8052,22,11,3,3,3,19080.978515625,24151.16015625,150601,0,670.8655598958334,5070.181640625,not poor,not poor,1,0,0,0,0,0
8052,36,11,4,3,2,18053.318359375,26874.0,150601,1,746.5,8820.681640625,not extreme poor,poor,2,0,0,1,0,0
8052,89,11,5,3,3,32690.052734375,43294.66015625,150601,2,1202.6294487847222,10604.607421875,not poor,not poor,1,0,0,0,0,0
8052,105,11,4,2,3,33201.1796875,30211.435546875,150601,2,1258.809814453125,-2989.744140625,not poor,not poor,2,0,0,0,0,0
8102,10,11,6,5,3,37452.76171875,62668.890625,150505,1,1044.4815104166667,25216.12890625,not poor,not poor,1,0,0,0,0,0
8102,16,11,4,3,3,57007.01171875,115978.09375,150505,1,3221.613715277778,58971.08203125,not poor,not poor,1,0,0,0,0,0
8102,24,11,2,2,3,25651.21484375,29707.171875,150505,0,1237.798828125,4055.95703125,not poor,not poor,1,0,0,0,0,0
8102,31,11,3,3,3,42856.80859375,22547.8046875,150505,0,626.3279079861111,-20309.00390625,not poor,not poor,1,0,0,0,0,0
8102,45,11,6,4,3,59159.859375,60036.140625,150505,2,1250.7529296875,876.28125,not poor,not poor,2,0,0,0,0,0
8102,57,11,2,2,3,10694.3720703125,24425.205078125,150505,0,1017.7168782552084,13730.8330078125,not poor,not poor,1,0,0,0,0,0
8172,1,11,1,1,3,13131.359375,37187.046875,150504,0,3098.9205729166665,24055.6875,not poor,not poor,2,0,0,0,0,0
8172,171,11,4,2,2,9587.4296875,16179.1572265625,150504,2,674.1315511067709,6591.7275390625,not extreme poor,poor,2,0,0,0,0,0
8172,173,11,5,2,2,19614.478515625,35481.0,150504,3,1478.375,15866.521484375,not extreme poor,poor,2,0,0,0,0,0
8172,178,11,3,3,2,8850.8984375,10296.83984375,150504,0,286.02332899305554,1445.94140625,not extreme poor,poor,2,0,0,0,0,0
8172,179,11,6,4,3,34655.8359375,46609.76171875,150504,2,971.0367024739584,11953.92578125,not poor,not poor,2,0,0,0,0,0
8172,180,11,2,1,3,20330.658203125,15112.966796875,150504,1,1259.4138997395833,-5217.69140625,not poor,not poor,2,0,0,0,0,0
8172,181,11,2,2,3,18642.74609375,20857.0,150504,0,869.0416666666666,2214.25390625,not poor,not poor,2,0,0,0,0,0
8240,23,11,1,1,3,12836.974609375,32558.34765625,160113,0,2713.1956380208335,19721.373046875,not poor,not poor,1,0,0,0,0,0
8240,57,12,6,3,3,30725.96484375,29658.015625,160113,3,823.8337673611111,-1067.94921875,not poor,not poor,1,1,0,0,0,0
8240,57,22,4,2,3,22108.78125,14354.72265625,160113,2,598.1134440104166,-7754.05859375,not poor,not poor,1,1,0,0,0,0
8240,109,11,3,3,3,31875.99609375,45887.0546875,160113,0,1274.640407986111,14011.05859375,not poor,not poor,1,0,0,0,0,0
8240,142,11,5,3,3,61388.33984375,89101.34375,160113,2,2475.0373263888887,27713.00390625,not poor,not poor,1,0,0,0,0,0
8260,42,11,2,2,3,23564.423828125,22499.4296875,160301,0,937.4762369791666,-1064.994140625,not poor,not poor,1,0,0,0,0,0
8260,58,11,1,1,3,9956.8369140625,14109.0,160301,0,1175.75,4152.1630859375,not poor,not poor,1,0,0,0,0,0
8260,72,11,2,1,2,7883.6416015625,12384.5791015625,160301,1,1032.0482584635417,4500.9375,not extreme poor,poor,1,1,0,1,0,0
8418,50,11,1,1,3,10791.42578125,22458.5,170102,0,1871.5416666666667,11667.07421875,not poor,not poor,1,0,0,0,0,0
8418,65,11,5,4,2,22281.873046875,27361.392578125,170102,1,570.0290120442709,5079.51953125,not extreme poor,poor,1,0,0,0,0,0
8455,47,11,4,2,3,39045.94921875,14734.701171875,170101,2,613.9458821614584,-24311.248046875,not poor,not poor,1,0,0,0,0,0
8455,51,11,4,2,3,22422.3046875,9635.0927734375,170101,2,401.4621988932292,-12787.2119140625,not poor,not poor,1,0,0,0,0,0
8455,52,11,5,4,3,22574.60546875,48933.62109375,170101,1,1019.450439453125,26359.015625,not poor,not poor,1,1,0,0,0,0
8455,53,11,4,2,3,29169.35546875,54902.75390625,170101,2,2287.61474609375,25733.3984375,not poor,not poor,1,0,0,0,0,0
8455,68,11,2,1,3,14940.513671875,26265.8125,170101,1,2188.8177083333335,11325.298828125,not poor,not poor,1,0,0,0,0,0
8514,3,11,2,2,2,6709.51953125,7728.80908203125,180101,0,322.03371175130206,1019.28955078125,not extreme poor,poor,1,0,0,0,0,0
8514,17,11,1,1,3,21826.150390625,39142.73828125,180101,0,3261.8948567708335,17316.587890625,not poor,not poor,1,0,0,0,0,0
8514,47,11,1,1,3,46213.375,57379.01171875,180101,0,4781.584309895833,11165.63671875,not poor,not poor,1,0,0,0,0,0
8514,87,11,2,2,3,18994.939453125,21700.03515625,180101,0,904.1681315104166,2705.095703125,not poor,not poor,1,0,0,0,0,0
8620,5,11,3,2,3,15377.79296875,29560.291015625,190113,1,1231.6787923177083,14182.498046875,not poor,not poor,1,0,0,0,0,0
8620,19,11,2,1,3,24723.662109375,21140.095703125,190113,1,1761.6746419270833,-3583.56640625,not poor,not poor,1,0,0,0,0,0
8620,34,11,6,3,3,38397.7578125,78286.7890625,190113,3,2174.6330295138887,39889.03125,not poor,not poor,1,0,0,0,0,0
8620,49,11,2,2,3,21007.5390625,35446.54296875,190113,0,1476.9392903645833,14439.00390625,not poor,not poor,1,0,0,0,0,0
